node_key,node_type,source,node_id,name
effect/phenotype|HPO|6162,effect/phenotype,HPO,6162,Soft tissue swelling of interphalangeal joints
effect/phenotype|HPO|6163,effect/phenotype,HPO,6163,Enlarged metacarpophalangeal joints
effect/phenotype|HPO|6165,effect/phenotype,HPO,6165,Proportionate shortening of all digits
effect/phenotype|HPO|6166,effect/phenotype,HPO,6166,Tubular metacarpal bones
effect/phenotype|HPO|6167,effect/phenotype,HPO,6167,Prominent proximal interphalangeal joints
effect/phenotype|HPO|6169,effect/phenotype,HPO,6169,Decreased mobility 3rd-5th fingers
effect/phenotype|HPO|617,effect/phenotype,HPO,617,Abnormality of ocular smooth pursuit
effect/phenotype|HPO|6170,effect/phenotype,HPO,6170,Chess-pawn distal phalanges
effect/phenotype|HPO|6172,effect/phenotype,HPO,6172,"Flattened, squared-off epiphyses of tubular bones"
effect/phenotype|HPO|6174,effect/phenotype,HPO,6174,Metacarpal diaphyseal endosteal sclerosis
effect/phenotype|HPO|6175,effect/phenotype,HPO,6175,Proximal phalangeal periosteal thickening
effect/phenotype|HPO|6176,effect/phenotype,HPO,6176,Two carpal ossification centers present at birth
effect/phenotype|HPO|6179,effect/phenotype,HPO,6179,Pseudoepiphyses of second metacarpal
effect/phenotype|HPO|618,effect/phenotype,HPO,618,Blindness
effect/phenotype|HPO|6180,effect/phenotype,HPO,6180,Crowded carpal bones
effect/phenotype|HPO|6184,effect/phenotype,HPO,6184,Decreased palmar creases
effect/phenotype|HPO|6185,effect/phenotype,HPO,6185,Enlarged proximal interphalangeal joints
effect/phenotype|HPO|6187,effect/phenotype,HPO,6187,Fusion of midphalangeal joints
effect/phenotype|HPO|6189,effect/phenotype,HPO,6189,Prominent interdigital folds
effect/phenotype|HPO|619,effect/phenotype,HPO,619,Impaired convergence
effect/phenotype|HPO|6190,effect/phenotype,HPO,6190,Radially deviated wrists
effect/phenotype|HPO|6191,effect/phenotype,HPO,6191,Deep palmar crease
effect/phenotype|HPO|6192,effect/phenotype,HPO,6192,Tapered phalanx of finger
effect/phenotype|HPO|6193,effect/phenotype,HPO,6193,Thimble-shaped middle phalanges of hand
effect/phenotype|HPO|62,effect/phenotype,HPO,62,Ambiguous genitalia
effect/phenotype|HPO|620,effect/phenotype,HPO,620,Dacryocystitis
effect/phenotype|HPO|6200,effect/phenotype,HPO,6200,Widened distal phalanges
effect/phenotype|HPO|6201,effect/phenotype,HPO,6201,Hypermobility of distal interphalangeal joints
effect/phenotype|HPO|6202,effect/phenotype,HPO,6202,Osteolysis of scaphoids
effect/phenotype|HPO|6203,effect/phenotype,HPO,6203,Decreased movement range in interphalangeal joints
effect/phenotype|HPO|6205,effect/phenotype,HPO,6205,Irregular phalanges
effect/phenotype|HPO|6206,effect/phenotype,HPO,6206,Hypersegmentation of proximal phalanx of second finger
effect/phenotype|HPO|6207,effect/phenotype,HPO,6207,Partial fusion of carpals
effect/phenotype|HPO|6208,effect/phenotype,HPO,6208,Metaphyseal cupping of proximal phalanges
effect/phenotype|HPO|6209,effect/phenotype,HPO,6209,Partial-complete absence of 5th phalanges
effect/phenotype|HPO|6210,effect/phenotype,HPO,6210,Postaxial oligodactyly
effect/phenotype|HPO|6213,effect/phenotype,HPO,6213,Thin proximal phalanges with broad epiphyses of the hand
effect/phenotype|HPO|6216,effect/phenotype,HPO,6216,Single interphalangeal crease of fifth finger
effect/phenotype|HPO|6217,effect/phenotype,HPO,6217,Limited mobility of proximal interphalangeal joint
effect/phenotype|HPO|622,effect/phenotype,HPO,622,Blurred vision
effect/phenotype|HPO|6224,effect/phenotype,HPO,6224,Tapering pointed ends of distal finger phalanges
effect/phenotype|HPO|6226,effect/phenotype,HPO,6226,Osteoarthritis of the first carpometacarpal joint
effect/phenotype|HPO|6228,effect/phenotype,HPO,6228,Valgus hand deformity
effect/phenotype|HPO|623,effect/phenotype,HPO,623,Supranuclear ophthalmoplegia
effect/phenotype|HPO|6230,effect/phenotype,HPO,6230,Unilateral oligodactyly
effect/phenotype|HPO|6232,effect/phenotype,HPO,6232,Expanded metacarpals with widened medullary cavities
effect/phenotype|HPO|6233,effect/phenotype,HPO,6233,Osteoarthritis of the distal interphalangeal joint
effect/phenotype|HPO|6234,effect/phenotype,HPO,6234,Osteolysis involving tarsal bones
effect/phenotype|HPO|6236,effect/phenotype,HPO,6236,Slender metacarpals
effect/phenotype|HPO|6237,effect/phenotype,HPO,6237,Prominent interphalangeal joints
effect/phenotype|HPO|6239,effect/phenotype,HPO,6239,Shortening of all middle phalanges of the toes
effect/phenotype|HPO|6243,effect/phenotype,HPO,6243,Phalangeal dislocation
effect/phenotype|HPO|6247,effect/phenotype,HPO,6247,Enlarged interphalangeal joints
effect/phenotype|HPO|6248,effect/phenotype,HPO,6248,Limited wrist movement
effect/phenotype|HPO|625,effect/phenotype,HPO,625,Eyelid coloboma
effect/phenotype|HPO|6251,effect/phenotype,HPO,6251,Limited wrist extension
effect/phenotype|HPO|6252,effect/phenotype,HPO,6252,Interphalangeal joint erosions
effect/phenotype|HPO|6253,effect/phenotype,HPO,6253,Swelling of proximal interphalangeal joints
effect/phenotype|HPO|6254,effect/phenotype,HPO,6254,Elevated alpha-fetoprotein
effect/phenotype|HPO|6256,effect/phenotype,HPO,6256,Abnormality of hand joint mobility
effect/phenotype|HPO|6257,effect/phenotype,HPO,6257,Abnormality of carpal bone ossification
effect/phenotype|HPO|6261,effect/phenotype,HPO,6261,Abnormal phalangeal joint morphology of the hand
effect/phenotype|HPO|6262,effect/phenotype,HPO,6262,Aplasia/Hypoplasia of the 5th finger
effect/phenotype|HPO|6263,effect/phenotype,HPO,6263,Abnormality of the epiphyses of the 2nd finger
effect/phenotype|HPO|6264,effect/phenotype,HPO,6264,Aplasia/Hypoplasia of the 2nd finger
effect/phenotype|HPO|6265,effect/phenotype,HPO,6265,Aplasia/Hypoplasia of fingers
effect/phenotype|HPO|6266,effect/phenotype,HPO,6266,Small placenta
effect/phenotype|HPO|6267,effect/phenotype,HPO,6267,Large placenta
effect/phenotype|HPO|6268,effect/phenotype,HPO,6268,Fluctuating splenomegaly
effect/phenotype|HPO|627,effect/phenotype,HPO,627,Posterior embryotoxon
effect/phenotype|HPO|6270,effect/phenotype,HPO,6270,Hypoplastic spleen
effect/phenotype|HPO|6273,effect/phenotype,HPO,6273,Pancreatic lymphangiectasis
effect/phenotype|HPO|6274,effect/phenotype,HPO,6274,Reduced pancreatic beta cells
effect/phenotype|HPO|6276,effect/phenotype,HPO,6276,Hyperechogenic pancreas
effect/phenotype|HPO|6277,effect/phenotype,HPO,6277,Pancreatic hyperplasia
effect/phenotype|HPO|6278,effect/phenotype,HPO,6278,Ectopic pancreatic tissue
effect/phenotype|HPO|6279,effect/phenotype,HPO,6279,Beta-cell dysfunction
effect/phenotype|HPO|6280,effect/phenotype,HPO,6280,Chronic pancreatitis
effect/phenotype|HPO|6282,effect/phenotype,HPO,6282,Generalized hypoplasia of dental enamel
effect/phenotype|HPO|6283,effect/phenotype,HPO,6283,Multiple unerupted teeth
effect/phenotype|HPO|6285,effect/phenotype,HPO,6285,Hypomineralization of enamel
effect/phenotype|HPO|6286,effect/phenotype,HPO,6286,Yellow-brown discoloration of the teeth
effect/phenotype|HPO|6288,effect/phenotype,HPO,6288,Advanced eruption of teeth
effect/phenotype|HPO|6289,effect/phenotype,HPO,6289,Agenesis of central incisor
effect/phenotype|HPO|629,effect/phenotype,HPO,629,Periorbital fullness
effect/phenotype|HPO|6290,effect/phenotype,HPO,6290,Discolored lateral incisors
effect/phenotype|HPO|6291,effect/phenotype,HPO,6291,Marked delay in eruption of permanent teeth
effect/phenotype|HPO|6292,effect/phenotype,HPO,6292,Abnormality of dental eruption
effect/phenotype|HPO|6293,effect/phenotype,HPO,6293,Agenesis of maxillary central incisor
effect/phenotype|HPO|6297,effect/phenotype,HPO,6297,Hypoplasia of dental enamel
effect/phenotype|HPO|6298,effect/phenotype,HPO,6298,Prolonged bleeding after dental extraction
effect/phenotype|HPO|63,effect/phenotype,HPO,63,Fused labia minora
effect/phenotype|HPO|630,effect/phenotype,HPO,630,Abnormal retinal artery morphology
effect/phenotype|HPO|6302,effect/phenotype,HPO,6302,Dagger-shaped pulp calcifications
effect/phenotype|HPO|6304,effect/phenotype,HPO,6304,Widely-spaced incisors
effect/phenotype|HPO|6308,effect/phenotype,HPO,6308,Atrophy of alveolar ridges
effect/phenotype|HPO|631,effect/phenotype,HPO,631,Retinal arterial tortuosity
effect/phenotype|HPO|6311,effect/phenotype,HPO,6311,Generalized microdontia
effect/phenotype|HPO|6313,effect/phenotype,HPO,6313,Widely spaced primary teeth
effect/phenotype|HPO|6315,effect/phenotype,HPO,6315,Single median maxillary incisor
effect/phenotype|HPO|6316,effect/phenotype,HPO,6316,Irregularly spaced teeth
effect/phenotype|HPO|632,effect/phenotype,HPO,632,Lacrimation abnormality
effect/phenotype|HPO|6321,effect/phenotype,HPO,6321,Multiple non-erupting secondary teeth
effect/phenotype|HPO|6323,effect/phenotype,HPO,6323,Premature loss of primary teeth
effect/phenotype|HPO|6326,effect/phenotype,HPO,6326,Buried teeth encased in mucopolysaccharide
effect/phenotype|HPO|6329,effect/phenotype,HPO,6329,Alveolar process hypoplasia
effect/phenotype|HPO|633,effect/phenotype,HPO,633,Decreased lacrimation
effect/phenotype|HPO|6330,effect/phenotype,HPO,6330,Rotated maxillary central incisors
effect/phenotype|HPO|6332,effect/phenotype,HPO,6332,Supernumerary maxillary incisor
effect/phenotype|HPO|6333,effect/phenotype,HPO,6333,Crowded maxillary incisors
effect/phenotype|HPO|6334,effect/phenotype,HPO,6334,Hypoplasia of the primary teeth
effect/phenotype|HPO|6335,effect/phenotype,HPO,6335,Persistence of primary teeth
effect/phenotype|HPO|6336,effect/phenotype,HPO,6336,Short dental roots
effect/phenotype|HPO|6337,effect/phenotype,HPO,6337,Premature eruption of permanent teeth
effect/phenotype|HPO|6338,effect/phenotype,HPO,6338,Malformation of mandibular premolar
effect/phenotype|HPO|6339,effect/phenotype,HPO,6339,Conical mandibular incisor
effect/phenotype|HPO|634,effect/phenotype,HPO,634,Impaired ocular abduction
effect/phenotype|HPO|6342,effect/phenotype,HPO,6342,Peg-shaped maxillary lateral incisors
effect/phenotype|HPO|6344,effect/phenotype,HPO,6344,Abnormality of primary molar morphology
effect/phenotype|HPO|6346,effect/phenotype,HPO,6346,Screwdriver-shaped incisors
effect/phenotype|HPO|6347,effect/phenotype,HPO,6347,Microdontia of primary teeth
effect/phenotype|HPO|6349,effect/phenotype,HPO,6349,Agenesis of permanent teeth
effect/phenotype|HPO|635,effect/phenotype,HPO,635,Blue irides
effect/phenotype|HPO|6350,effect/phenotype,HPO,6350,Obliteration of the pulp chamber
effect/phenotype|HPO|6352,effect/phenotype,HPO,6352,Failure of eruption of permanent teeth
effect/phenotype|HPO|6353,effect/phenotype,HPO,6353,Hypoplasia of the tooth germ
effect/phenotype|HPO|6355,effect/phenotype,HPO,6355,Agenesis of mandibular central incisor
effect/phenotype|HPO|6357,effect/phenotype,HPO,6357,Premature loss of permanent teeth
effect/phenotype|HPO|6358,effect/phenotype,HPO,6358,Shovel-shaped maxillary central incisors
effect/phenotype|HPO|636,effect/phenotype,HPO,636,Upper eyelid coloboma
effect/phenotype|HPO|6361,effect/phenotype,HPO,6361,Irregular femoral epiphysis
effect/phenotype|HPO|6362,effect/phenotype,HPO,6362,Varus deformity of humeral neck
effect/phenotype|HPO|6366,effect/phenotype,HPO,6366,Adductor longus contractures
effect/phenotype|HPO|6367,effect/phenotype,HPO,6367,Crumpled long bones
effect/phenotype|HPO|6368,effect/phenotype,HPO,6368,Forearm reduction defects
effect/phenotype|HPO|6369,effect/phenotype,HPO,6369,Irregular patellae
effect/phenotype|HPO|637,effect/phenotype,HPO,637,Long palpebral fissure
effect/phenotype|HPO|6370,effect/phenotype,HPO,6370,Distal ulnar epiphyseal stippling
effect/phenotype|HPO|6371,effect/phenotype,HPO,6371,Broad long bone diaphyses
effect/phenotype|HPO|6375,effect/phenotype,HPO,6375,Dumbbell-shaped femur
effect/phenotype|HPO|6376,effect/phenotype,HPO,6376,Limited elbow flexion
effect/phenotype|HPO|6378,effect/phenotype,HPO,6378,Osteolysis of patellae
effect/phenotype|HPO|6379,effect/phenotype,HPO,6379,Proximal tibial hypoplasia
effect/phenotype|HPO|6380,effect/phenotype,HPO,6380,Knee flexion contracture
effect/phenotype|HPO|6381,effect/phenotype,HPO,6381,Rudimentary fibula
effect/phenotype|HPO|6383,effect/phenotype,HPO,6383,Progressive bowing of long bones
effect/phenotype|HPO|6384,effect/phenotype,HPO,6384,Club-shaped distal femur
effect/phenotype|HPO|6385,effect/phenotype,HPO,6385,Short lower limbs
effect/phenotype|HPO|6386,effect/phenotype,HPO,6386,Hypoplastic distal radial epiphyses
effect/phenotype|HPO|6387,effect/phenotype,HPO,6387,Wide distal femoral metaphysis
effect/phenotype|HPO|6389,effect/phenotype,HPO,6389,Limited knee flexion
effect/phenotype|HPO|6390,effect/phenotype,HPO,6390,Anterior tibial bowing
effect/phenotype|HPO|6391,effect/phenotype,HPO,6391,Overtubulated long bones
effect/phenotype|HPO|6392,effect/phenotype,HPO,6392,Increased density of long bones
effect/phenotype|HPO|6394,effect/phenotype,HPO,6394,Limited pronation/supination of forearm
effect/phenotype|HPO|6397,effect/phenotype,HPO,6397,Lateral displacement of patellae
effect/phenotype|HPO|6398,effect/phenotype,HPO,6398,Flat distal femoral epiphysis
effect/phenotype|HPO|64,effect/phenotype,HPO,64,Hypoplastic labia minora
effect/phenotype|HPO|640,effect/phenotype,HPO,640,Gaze-evoked nystagmus
effect/phenotype|HPO|6400,effect/phenotype,HPO,6400,Absent knee epiphyses
effect/phenotype|HPO|6402,effect/phenotype,HPO,6402,Distal shortening of limbs
effect/phenotype|HPO|6406,effect/phenotype,HPO,6406,Club-shaped proximal femur
effect/phenotype|HPO|6407,effect/phenotype,HPO,6407,Irregular distal femoral epiphysis
effect/phenotype|HPO|6408,effect/phenotype,HPO,6408,Distal tapering femur
effect/phenotype|HPO|6409,effect/phenotype,HPO,6409,Progressive leg bowing
effect/phenotype|HPO|641,effect/phenotype,HPO,641,Dysmetric saccades
effect/phenotype|HPO|6413,effect/phenotype,HPO,6413,Broad tibial metaphyses
effect/phenotype|HPO|6414,effect/phenotype,HPO,6414,Distal tibial bowing
effect/phenotype|HPO|6415,effect/phenotype,HPO,6415,Cortically dense long tubular bones
effect/phenotype|HPO|6417,effect/phenotype,HPO,6417,Broad femoral metaphyses
effect/phenotype|HPO|642,effect/phenotype,HPO,642,Red-green dyschromatopsia
effect/phenotype|HPO|6420,effect/phenotype,HPO,6420,Asymmetric radial dysplasia
effect/phenotype|HPO|6423,effect/phenotype,HPO,6423,Peg-like central prominence of distal tibial metaphyses
effect/phenotype|HPO|6424,effect/phenotype,HPO,6424,Elongated radius
effect/phenotype|HPO|6426,effect/phenotype,HPO,6426,Rudimentary to absent tibiae
effect/phenotype|HPO|6429,effect/phenotype,HPO,6429,Broad femoral neck
effect/phenotype|HPO|643,effect/phenotype,HPO,643,Blepharospasm
effect/phenotype|HPO|6431,effect/phenotype,HPO,6431,Proximal femoral metaphyseal abnormality
effect/phenotype|HPO|6432,effect/phenotype,HPO,6432,Trapezoidal distal femoral condyles
effect/phenotype|HPO|6433,effect/phenotype,HPO,6433,Radial dysplasia
effect/phenotype|HPO|6434,effect/phenotype,HPO,6434,Hypoplasia of proximal radius
effect/phenotype|HPO|6437,effect/phenotype,HPO,6437,Disproportionate prominence of the femoral medial condyle
effect/phenotype|HPO|6438,effect/phenotype,HPO,6438,Enlargement of the distal femoral epiphysis
effect/phenotype|HPO|6439,effect/phenotype,HPO,6439,Radioulnar dislocation
effect/phenotype|HPO|6440,effect/phenotype,HPO,6440,Increased density of long bone diaphyses
effect/phenotype|HPO|6441,effect/phenotype,HPO,6441,Lateral humeral condyle aplasia
effect/phenotype|HPO|6442,effect/phenotype,HPO,6442,Hypoplasia of proximal fibula
effect/phenotype|HPO|6443,effect/phenotype,HPO,6443,Patellar aplasia
effect/phenotype|HPO|6446,effect/phenotype,HPO,6446,Dysplastic patella
effect/phenotype|HPO|6449,effect/phenotype,HPO,6449,Distal radial epiphyseal osteolysis
effect/phenotype|HPO|6450,effect/phenotype,HPO,6450,Multicentric ossification of proximal femoral epiphyses
effect/phenotype|HPO|6453,effect/phenotype,HPO,6453,Lateral displacement of the femoral head
effect/phenotype|HPO|6454,effect/phenotype,HPO,6454,Delayed patellar ossification
effect/phenotype|HPO|6456,effect/phenotype,HPO,6456,Irregular proximal tibial epiphyses
effect/phenotype|HPO|6459,effect/phenotype,HPO,6459,Dorsal subluxation of ulna
effect/phenotype|HPO|6460,effect/phenotype,HPO,6460,Increased laxity of ankles
effect/phenotype|HPO|6461,effect/phenotype,HPO,6461,Proximal femoral epiphysiolysis
effect/phenotype|HPO|6462,effect/phenotype,HPO,6462,Generalized bone demineralization
effect/phenotype|HPO|6463,effect/phenotype,HPO,6463,Rickets of the lower limbs
effect/phenotype|HPO|6465,effect/phenotype,HPO,6465,Periosteal thickening of long tubular bones
effect/phenotype|HPO|6466,effect/phenotype,HPO,6466,Ankle flexion contracture
effect/phenotype|HPO|6467,effect/phenotype,HPO,6467,Limited shoulder movement
effect/phenotype|HPO|6470,effect/phenotype,HPO,6470,Thin long bone diaphyses
effect/phenotype|HPO|6471,effect/phenotype,HPO,6471,Fixed elbow flexion
effect/phenotype|HPO|6473,effect/phenotype,HPO,6473,Anterior bowing of long bones
effect/phenotype|HPO|6476,effect/phenotype,HPO,6476,Abnormality of the pancreatic islet cells
effect/phenotype|HPO|6477,effect/phenotype,HPO,6477,Abnormality of the alveolar ridges
effect/phenotype|HPO|6479,effect/phenotype,HPO,6479,Abnormality of the dental pulp
effect/phenotype|HPO|648,effect/phenotype,HPO,648,Optic atrophy
effect/phenotype|HPO|6480,effect/phenotype,HPO,6480,Premature loss of teeth
effect/phenotype|HPO|6481,effect/phenotype,HPO,6481,Abnormality of primary teeth
effect/phenotype|HPO|6482,effect/phenotype,HPO,6482,Abnormality of dental morphology
effect/phenotype|HPO|6483,effect/phenotype,HPO,6483,Abnormal number of teeth
effect/phenotype|HPO|6485,effect/phenotype,HPO,6485,Agenesis of incisor
effect/phenotype|HPO|6486,effect/phenotype,HPO,6486,Abnormality of the dental root
effect/phenotype|HPO|6487,effect/phenotype,HPO,6487,Bowing of the long bones
effect/phenotype|HPO|6488,effect/phenotype,HPO,6488,Bowing of the arm
effect/phenotype|HPO|6489,effect/phenotype,HPO,6489,Abnormality of the femoral metaphysis
effect/phenotype|HPO|649,effect/phenotype,HPO,649,Abnormality of visual evoked potentials
effect/phenotype|HPO|6490,effect/phenotype,HPO,6490,Abnormality of lower-limb metaphyses
effect/phenotype|HPO|6491,effect/phenotype,HPO,6491,Abnormality of the tibial metaphysis
effect/phenotype|HPO|6492,effect/phenotype,HPO,6492,Aplasia/Hypoplasia of the fibula
effect/phenotype|HPO|6493,effect/phenotype,HPO,6493,Aplasia/hypoplasia involving bones of the lower limbs
effect/phenotype|HPO|6494,effect/phenotype,HPO,6494,Aplasia/Hypoplasia involving bones of the feet
effect/phenotype|HPO|6495,effect/phenotype,HPO,6495,Aplasia/Hypoplasia of the ulna
effect/phenotype|HPO|6496,effect/phenotype,HPO,6496,Aplasia/hypoplasia involving bones of the upper limbs
effect/phenotype|HPO|6498,effect/phenotype,HPO,6498,Aplasia/Hypoplasia of the patella
effect/phenotype|HPO|6499,effect/phenotype,HPO,6499,Abnormality of femoral epiphysis
effect/phenotype|HPO|65,effect/phenotype,HPO,65,Labial hypertrophy
effect/phenotype|HPO|650,effect/phenotype,HPO,650,Abnormal amplitude of pattern reversal visual evoked potentials
effect/phenotype|HPO|6500,effect/phenotype,HPO,6500,Abnormality of lower limb epiphysis morphology
effect/phenotype|HPO|6501,effect/phenotype,HPO,6501,Aplasia/Hypoplasia of the radius
effect/phenotype|HPO|6502,effect/phenotype,HPO,6502,Aplasia/Hypoplasia involving the carpal bones
effect/phenotype|HPO|6503,effect/phenotype,HPO,6503,Aplasia/hypoplasia involving forearm bones
effect/phenotype|HPO|6505,effect/phenotype,HPO,6505,Abnormality of limb epiphysis morphology
effect/phenotype|HPO|6507,effect/phenotype,HPO,6507,Aplasia/hypoplasia of the humerus
effect/phenotype|HPO|6508,effect/phenotype,HPO,6508,Abnormality of tibial epiphyses
effect/phenotype|HPO|6509,effect/phenotype,HPO,6509,Diverticulosis of trachea
effect/phenotype|HPO|651,effect/phenotype,HPO,651,Diplopia
effect/phenotype|HPO|6510,effect/phenotype,HPO,6510,Chronic pulmonary obstruction
effect/phenotype|HPO|6511,effect/phenotype,HPO,6511,Laryngeal stridor
effect/phenotype|HPO|6514,effect/phenotype,HPO,6514,Intraalveolar nodular calcifications
effect/phenotype|HPO|6515,effect/phenotype,HPO,6515,Interstitial pneumonitis
effect/phenotype|HPO|6516,effect/phenotype,HPO,6516,Hypersensitivity pneumonitis
effect/phenotype|HPO|6517,effect/phenotype,HPO,6517,Intraalveolar phospholipid accumulation
effect/phenotype|HPO|6518,effect/phenotype,HPO,6518,Pulmonary venous occlusion
effect/phenotype|HPO|6519,effect/phenotype,HPO,6519,Alveolar cell carcinoma
effect/phenotype|HPO|652,effect/phenotype,HPO,652,Lower eyelid coloboma
effect/phenotype|HPO|6520,effect/phenotype,HPO,6520,Progressive pulmonary function impairment
effect/phenotype|HPO|6521,effect/phenotype,HPO,6521,Pulmonary lymphangiectasia
effect/phenotype|HPO|6522,effect/phenotype,HPO,6522,Repeated pneumothoraces
effect/phenotype|HPO|6524,effect/phenotype,HPO,6524,Tracheobronchial leiomyomatosis
effect/phenotype|HPO|6527,effect/phenotype,HPO,6527,Lymphocytic interstitial pneumonia
effect/phenotype|HPO|6528,effect/phenotype,HPO,6528,Chronic lung disease
effect/phenotype|HPO|6529,effect/phenotype,HPO,6529,Abnormal pulmonary lymphatics
effect/phenotype|HPO|653,effect/phenotype,HPO,653,Sparse eyelashes
effect/phenotype|HPO|6530,effect/phenotype,HPO,6530,Abnormal pulmonary Interstitial morphology
effect/phenotype|HPO|6531,effect/phenotype,HPO,6531,Pleural lymphangiectasia
effect/phenotype|HPO|6533,effect/phenotype,HPO,6533,Bronchodysplasia
effect/phenotype|HPO|6535,effect/phenotype,HPO,6535,Recurrent intrapulmonary hemorrhage
effect/phenotype|HPO|6536,effect/phenotype,HPO,6536,Airway obstruction
effect/phenotype|HPO|6538,effect/phenotype,HPO,6538,Recurrent bronchopulmonary infections
effect/phenotype|HPO|6539,effect/phenotype,HPO,6539,Bronchial cartilage hypoplasia
effect/phenotype|HPO|654,effect/phenotype,HPO,654,Decreased light- and dark-adapted electroretinogram amplitude
effect/phenotype|HPO|6543,effect/phenotype,HPO,6543,Cardiorespiratory arrest
effect/phenotype|HPO|6544,effect/phenotype,HPO,6544,Extrapulmonary sequestrum
effect/phenotype|HPO|6549,effect/phenotype,HPO,6549,Unilateral primary pulmonary dysgenesis
effect/phenotype|HPO|6552,effect/phenotype,HPO,6552,Fibrocystic lung disease
effect/phenotype|HPO|6554,effect/phenotype,HPO,6554,Acute hepatic failure
effect/phenotype|HPO|6555,effect/phenotype,HPO,6555,Diffuse hepatic steatosis
effect/phenotype|HPO|6558,effect/phenotype,HPO,6558,Decreased mitochondrial complex III activity in liver tissue
effect/phenotype|HPO|6559,effect/phenotype,HPO,6559,Hepatic calcification
effect/phenotype|HPO|6560,effect/phenotype,HPO,6560,Biliary hyperplasia
effect/phenotype|HPO|6561,effect/phenotype,HPO,6561,Lipid accumulation in hepatocytes
effect/phenotype|HPO|6562,effect/phenotype,HPO,6562,Viral hepatitis
effect/phenotype|HPO|6563,effect/phenotype,HPO,6563,Malformation of the hepatic ductal plate
effect/phenotype|HPO|6564,effect/phenotype,HPO,6564,Fluctuating hepatomegaly
effect/phenotype|HPO|6565,effect/phenotype,HPO,6565,Increased hepatocellular lipid droplets
effect/phenotype|HPO|6566,effect/phenotype,HPO,6566,Neonatal cholestatic liver disease
effect/phenotype|HPO|6568,effect/phenotype,HPO,6568,Increased hepatic glycogen content
effect/phenotype|HPO|657,effect/phenotype,HPO,657,Oculomotor apraxia
effect/phenotype|HPO|6571,effect/phenotype,HPO,6571,Reduced number of intrahepatic bile ducts
effect/phenotype|HPO|6572,effect/phenotype,HPO,6572,Subacute progressive viral hepatitis
effect/phenotype|HPO|6573,effect/phenotype,HPO,6573,Acute hepatic steatosis
effect/phenotype|HPO|6574,effect/phenotype,HPO,6574,Hepatic arteriovenous malformation
effect/phenotype|HPO|6575,effect/phenotype,HPO,6575,Intrahepatic cholestasis with episodic jaundice
effect/phenotype|HPO|6576,effect/phenotype,HPO,6576,Hepatic vascular malformations
effect/phenotype|HPO|6577,effect/phenotype,HPO,6577,Macronodular cirrhosis
effect/phenotype|HPO|6579,effect/phenotype,HPO,6579,Prolonged neonatal jaundice
effect/phenotype|HPO|658,effect/phenotype,HPO,658,Eyelid apraxia
effect/phenotype|HPO|6580,effect/phenotype,HPO,6580,Portal fibrosis
effect/phenotype|HPO|6581,effect/phenotype,HPO,6581,Depletion of mitochondrial DNA in liver
effect/phenotype|HPO|6582,effect/phenotype,HPO,6582,Reye syndrome-like episodes
effect/phenotype|HPO|6583,effect/phenotype,HPO,6583,Fatal liver failure in infancy
effect/phenotype|HPO|6584,effect/phenotype,HPO,6584,Small abnormally formed scapulae
effect/phenotype|HPO|6585,effect/phenotype,HPO,6585,Congenital pseudoarthrosis of the clavicle
effect/phenotype|HPO|6587,effect/phenotype,HPO,6587,Straight clavicles
effect/phenotype|HPO|6589,effect/phenotype,HPO,6589,Flaring of lower rib cage
effect/phenotype|HPO|6590,effect/phenotype,HPO,6590,Premature sternal synostosis
effect/phenotype|HPO|6591,effect/phenotype,HPO,6591,Absent glenoid fossa
effect/phenotype|HPO|6593,effect/phenotype,HPO,6593,Anomalous rib insertion to vertebrae
effect/phenotype|HPO|6595,effect/phenotype,HPO,6595,Scapulohumeral synostosis
effect/phenotype|HPO|6596,effect/phenotype,HPO,6596,Restricted chest movement
effect/phenotype|HPO|6597,effect/phenotype,HPO,6597,Diaphragmatic paralysis
effect/phenotype|HPO|6598,effect/phenotype,HPO,6598,Irregular ossification at anterior rib ends
effect/phenotype|HPO|6599,effect/phenotype,HPO,6599,Medial widening of clavicles
effect/phenotype|HPO|66,effect/phenotype,HPO,66,Labial hypoplasia
effect/phenotype|HPO|660,effect/phenotype,HPO,660,Lipemia retinalis
effect/phenotype|HPO|6600,effect/phenotype,HPO,6600,Progressive calcification of costochondral cartilage
effect/phenotype|HPO|6603,effect/phenotype,HPO,6603,"Flared, irregular rib ends"
effect/phenotype|HPO|6606,effect/phenotype,HPO,6606,Irregular chondrocostal junctions
effect/phenotype|HPO|6607,effect/phenotype,HPO,6607,Precocious costochondral ossification
effect/phenotype|HPO|6608,effect/phenotype,HPO,6608,Midclavicular hypoplasia
effect/phenotype|HPO|661,effect/phenotype,HPO,661,Palpebral fissure narrowing on adduction
effect/phenotype|HPO|6610,effect/phenotype,HPO,6610,Wide intermamillary distance
effect/phenotype|HPO|6611,effect/phenotype,HPO,6611,Decreased number of sternal ossification centers
effect/phenotype|HPO|6615,effect/phenotype,HPO,6615,Absent in utero rib ossification
effect/phenotype|HPO|6619,effect/phenotype,HPO,6619,Anterior rib punctate calcifications
effect/phenotype|HPO|662,effect/phenotype,HPO,662,Nyctalopia
effect/phenotype|HPO|6623,effect/phenotype,HPO,6623,Costochondral joint sclerosis
effect/phenotype|HPO|6625,effect/phenotype,HPO,6625,Multifocal breast carcinoma
effect/phenotype|HPO|6628,effect/phenotype,HPO,6628,Absent sternal ossification
