node_key,node_type,source,node_id,name
disease|MONDO|4351,disease,MONDO,4351,intraocular lymphoma
disease|MONDO|43510,disease,MONDO,43510,brain injury
disease|MONDO|43512,disease,MONDO,43512,traumatic encephalopathy
disease|MONDO|43519,disease,MONDO,43519,burn
disease|MONDO|4352,disease,MONDO,4352,adult brain ependymoma
disease|MONDO|43523,disease,MONDO,43523,cadmium poisoning
disease|MONDO|43529,disease,MONDO,43529,carcinoid heart disease
disease|MONDO|4353,disease,MONDO,4353,extrahepatic biliary papillomatosis
disease|MONDO|43537,disease,MONDO,43537,cluster headache syndrome
disease|MONDO|4354,disease,MONDO,4354,neonatal leukemia
disease|MONDO|43541,disease,MONDO,43541,viral conjunctivitis
disease|MONDO|43543,disease,MONDO,43543,iatrogenic disease
disease|MONDO|43544,disease,MONDO,43544,nosocomial infection
disease|MONDO|43549,disease,MONDO,43549,crush syndrome
disease|MONDO|4355,disease,MONDO,4355,childhood leukemia
disease|MONDO|43555,disease,MONDO,43555,infantile diarrhea
disease|MONDO|4356,disease,MONDO,4356,childhood multilocular cystic kidney neoplasm
disease|MONDO|4357,disease,MONDO,4357,carcinoma of supraglottis
disease|MONDO|43576,disease,MONDO,43576,endarteritis
disease|MONDO|43579,disease,MONDO,43579,enteritis
disease|MONDO|4358,disease,MONDO,4358,subglottis carcinoma
disease|MONDO|43589,disease,MONDO,43589,femoral neck fracture
disease|MONDO|4359,disease,MONDO,4359,delusional disorder
disease|MONDO|4360,disease,MONDO,4360,breast extraskeletal osteosarcoma
disease|MONDO|43606,disease,MONDO,43606,obsolete pathologic fracture
disease|MONDO|4361,disease,MONDO,4361,adult spinal cord ependymoma
disease|MONDO|4363,disease,MONDO,4363,adult spinal cord glioblastoma
disease|MONDO|4364,disease,MONDO,4364,choroid necrotic melanoma
disease|MONDO|4365,disease,MONDO,4365,necrotic uveal melanoma
disease|MONDO|43653,disease,MONDO,43653,herpes labialis
disease|MONDO|4366,disease,MONDO,4366,mixed astrocytoma-ependymoma-oligodendroglioma
disease|MONDO|4367,disease,MONDO,4367,petroclival meningioma
disease|MONDO|43678,disease,MONDO,43678,chromosome inversion
disease|MONDO|4368,disease,MONDO,4368,sphenoorbital meningioma
disease|MONDO|43683,disease,MONDO,43683,Leriche syndrome
disease|MONDO|4369,disease,MONDO,4369,renal infectious disease
disease|MONDO|43693,disease,MONDO,43693,alcoholic liver diseases
disease|MONDO|437,disease,MONDO,437,cerebellar ataxia
disease|MONDO|4370,disease,MONDO,4370,sphenocavernous meningioma
disease|MONDO|43707,disease,MONDO,43707,mediastinal disease
disease|MONDO|4371,disease,MONDO,4371,spinal multifocal clear cell meningioma
disease|MONDO|4372,disease,MONDO,4372,chronic toxic polyneuropathy
disease|MONDO|43723,disease,MONDO,43723,Monteggia's fracture
disease|MONDO|43726,disease,MONDO,43726,multiple organ dysfunction syndrome
disease|MONDO|4373,disease,MONDO,4373,adult papillary meningioma
disease|MONDO|43731,disease,MONDO,43731,lytic metastatic bone lesion
disease|MONDO|43735,disease,MONDO,43735,osteoradionecrosis
disease|MONDO|4374,disease,MONDO,4374,adult extraskeletal osteosarcoma
disease|MONDO|4375,disease,MONDO,4375,end stage renal failure
disease|MONDO|43759,disease,MONDO,43759,abdominal ectopic pregnancy
disease|MONDO|4376,disease,MONDO,4376,infiltrating nipple syringomatous adenoma
disease|MONDO|43762,disease,MONDO,43762,tubal pregnancy
disease|MONDO|43765,disease,MONDO,43765,presbycusis
disease|MONDO|43768,disease,MONDO,43768,thrombocytopenic purpura
disease|MONDO|4377,disease,MONDO,4377,pancreatic non-functioning delta cell tumor
disease|MONDO|43771,disease,MONDO,43771,radiodermatitis
disease|MONDO|43775,disease,MONDO,43775,respiratory paralysis
disease|MONDO|43777,disease,MONDO,43777,rhinophyma
disease|MONDO|4378,disease,MONDO,4378,pediatric cerebral ependymoblastoma
disease|MONDO|43783,disease,MONDO,43783,sclerema neonatorum
disease|MONDO|43786,disease,MONDO,43786,serositis
disease|MONDO|43789,disease,MONDO,43789,serum sickness
disease|MONDO|4379,disease,MONDO,4379,female breast carcinoma
disease|MONDO|43797,disease,MONDO,43797,spinal cord injury
disease|MONDO|4380,disease,MONDO,4380,dendritic cell sarcoma
disease|MONDO|4381,disease,MONDO,4381,pancreatic intraductal papillary-mucinous neoplasm with low grade dysplasia
disease|MONDO|4382,disease,MONDO,4382,laryngeal disease
disease|MONDO|4383,disease,MONDO,4383,adult central nervous system germinoma
disease|MONDO|43836,disease,MONDO,43836,"tuberculosis, spinal"
disease|MONDO|43839,disease,MONDO,43839,ulcer disease
disease|MONDO|4384,disease,MONDO,4384,maxillary sinus inverted papilloma
disease|MONDO|4385,disease,MONDO,4385,adult xanthogranuloma
disease|MONDO|4386,disease,MONDO,4386,uterine corpus atypical polypoid adenomyoma
disease|MONDO|43862,disease,MONDO,43862,voice disorders
disease|MONDO|4387,disease,MONDO,4387,luteoma of pregnancy
disease|MONDO|43875,disease,MONDO,43875,tumor lysis syndrome
disease|MONDO|43878,disease,MONDO,43878,hereditary optic atrophy
disease|MONDO|43885,disease,MONDO,43885,eye infectious disease
disease|MONDO|4389,disease,MONDO,4389,mite infestation
disease|MONDO|43892,disease,MONDO,43892,prosthesis-related infectious disease
disease|MONDO|43895,disease,MONDO,43895,ankle injury
disease|MONDO|4390,disease,MONDO,4390,ocular hypotension
disease|MONDO|43904,disease,MONDO,43904,"leishmaniasis, diffuse cutaneous"
disease|MONDO|43905,disease,MONDO,43905,pneumonitis
disease|MONDO|43919,disease,MONDO,43919,radiation pneumonitis
disease|MONDO|4392,disease,MONDO,4392,intracranial extraskeletal myxoid chondrosarcoma
disease|MONDO|43923,disease,MONDO,43923,"lichen planus, oral"
disease|MONDO|4393,disease,MONDO,4393,mixed astrocytoma-ependymoma
disease|MONDO|4394,disease,MONDO,4394,maxillary sinus squamous cell carcinoma
disease|MONDO|43953,disease,MONDO,43953,burkholderia infectious disease
disease|MONDO|43959,disease,MONDO,43959,pseudolymphoma
disease|MONDO|4396,disease,MONDO,4396,cervical spinal canal and spinal cord meningioma
disease|MONDO|43969,disease,MONDO,43969,nocturnal paroxysmal dystonia
disease|MONDO|4397,disease,MONDO,4397,benign mediastinal psammomatous neurilemmoma
disease|MONDO|43975,disease,MONDO,43975,autonomic dysreflexia
disease|MONDO|4398,disease,MONDO,4398,mediastinal schwannoma
disease|MONDO|43982,disease,MONDO,43982,cubital tunnel syndrome
disease|MONDO|43985,disease,MONDO,43985,central nervous system lupus
disease|MONDO|43988,disease,MONDO,43988,zoster sine herpete
disease|MONDO|43994,disease,MONDO,43994,acute cholecystitis
disease|MONDO|44,disease,MONDO,44,hereditary hypophosphatemic rickets
disease|MONDO|440,disease,MONDO,440,metabolic acidosis
disease|MONDO|4400,disease,MONDO,4400,malignant type A thymoma
disease|MONDO|44001,disease,MONDO,44001,"hearing loss, mixed conductive-sensorineural"
disease|MONDO|4401,disease,MONDO,4401,testis refractory cancer
disease|MONDO|44013,disease,MONDO,44013,puerperal disorder
disease|MONDO|44014,disease,MONDO,44014,postpartum thyroiditis
disease|MONDO|4402,disease,MONDO,4402,"testicular yolk sac tumor, glandular-alveolar pattern"
disease|MONDO|4403,disease,MONDO,4403,childhood precursor T-lymphoblastic lymphoma/leukemia
disease|MONDO|44033,disease,MONDO,44033,posterior leukoencephalopathy syndrome
disease|MONDO|44037,disease,MONDO,44037,livedo reticularis
disease|MONDO|4404,disease,MONDO,4404,refractory precursor T-lymphoblastic lymphoma/leukemia
disease|MONDO|4405,disease,MONDO,4405,Barrett adenocarcinoma
disease|MONDO|4406,disease,MONDO,4406,adult central nervous system mixed germ cell tumor
disease|MONDO|44067,disease,MONDO,44067,"candidiasis, invasive"
disease|MONDO|4407,disease,MONDO,4407,stroma-dominant and stroma-poor composite ganglioneuroblastoma
disease|MONDO|44070,disease,MONDO,44070,candidemia
disease|MONDO|44079,disease,MONDO,44079,cardio-renal syndrome
disease|MONDO|4408,disease,MONDO,4408,schwannian stroma-rich and stroma-poor composite ganglioneuroblastoma
disease|MONDO|44083,disease,MONDO,44083,alternariosis
disease|MONDO|4409,disease,MONDO,4409,nipple duct carcinoma
disease|MONDO|44092,disease,MONDO,44092,collagenous sprue
disease|MONDO|44098,disease,MONDO,44098,ovarian ectopic pregnancy
disease|MONDO|4410,disease,MONDO,4410,sarcomatoid penile squamous cell carcinoma
disease|MONDO|44101,disease,MONDO,44101,"pregnancy, cornual"
disease|MONDO|4411,disease,MONDO,4411,duodenal gastrin-producing neuroendocrine tumor
disease|MONDO|44113,disease,MONDO,44113,bullous systemic lupus erythematosus
disease|MONDO|4412,disease,MONDO,4412,malignant spiradenoma
disease|MONDO|4413,disease,MONDO,4413,cervical non-keratinizing squamous cell carcinoma
disease|MONDO|44137,disease,MONDO,44137,vitreous body disorder
disease|MONDO|44138,disease,MONDO,44138,hyalitis
disease|MONDO|4414,disease,MONDO,4414,tamoxifen-related endometrial lesion
disease|MONDO|44141,disease,MONDO,44141,panic disorder without agoraphobia
disease|MONDO|44144,disease,MONDO,44144,panic disorder with agoraphobia
disease|MONDO|4415,disease,MONDO,4415,lipid-cell variant infiltrating bladder urothelial carcinoma
disease|MONDO|4416,disease,MONDO,4416,plasmacytoid variant infiltrating bladder urothelial carcinoma
disease|MONDO|4417,disease,MONDO,4417,nested variant infiltrating bladder urothelial carcinoma
disease|MONDO|4418,disease,MONDO,4418,microcystic variant infiltrating bladder urothelial carcinoma
disease|MONDO|4419,disease,MONDO,4419,lymphoma-like variant infiltrating bladder urothelial carcinoma
disease|MONDO|4420,disease,MONDO,4420,breast malignant eccrine spiradenoma
disease|MONDO|44200,disease,MONDO,44200,T-B+ severe combined immunodeficiency
disease|MONDO|44201,disease,MONDO,44201,T+ B+ severe combined immunodeficiency
disease|MONDO|44202,disease,MONDO,44202,episodic kinesigenic dyskinesia
disease|MONDO|44203,disease,MONDO,44203,foveal hypoplasia
disease|MONDO|44204,disease,MONDO,44204,Shwachman-Diamond syndrome 1
disease|MONDO|44205,disease,MONDO,44205,Shwachman-Diamond syndrome 2
disease|MONDO|44206,disease,MONDO,44206,"otospondylomegaepiphyseal dysplasia, autosomal recessive"
disease|MONDO|44207,disease,MONDO,44207,specific granule deficiency 1
disease|MONDO|44208,disease,MONDO,44208,specific granule deficiency 2
disease|MONDO|44209,disease,MONDO,44209,disorder of lectin complement activation pathway
disease|MONDO|4421,disease,MONDO,4421,sclerosing breast papilloma
disease|MONDO|44210,disease,MONDO,44210,thalassemia minor
disease|MONDO|44211,disease,MONDO,44211,idiopathic urticaria
disease|MONDO|44212,disease,MONDO,44212,chronic idiopathic urticaria
disease|MONDO|44213,disease,MONDO,44213,acute idiopathic urticaria
disease|MONDO|4422,disease,MONDO,4422,cerebral falx meningioma
disease|MONDO|4423,disease,MONDO,4423,central nervous system extraskeletal osteosarcoma
disease|MONDO|4424,disease,MONDO,4424,familial glomangioma
disease|MONDO|4425,disease,MONDO,4425,hyperthyroidism
disease|MONDO|4426,disease,MONDO,4426,frontal convexity meningioma
disease|MONDO|4427,disease,MONDO,4427,supraglottis neoplasm
disease|MONDO|44273,disease,MONDO,44273,"obsolete hypertension, diastolic, resistance to"
disease|MONDO|44275,disease,MONDO,44275,obsolete carotid intimal medial thickness 1
disease|MONDO|44278,disease,MONDO,44278,obsolete short sleeper
disease|MONDO|4428,disease,MONDO,4428,alveoli adenoma
disease|MONDO|4429,disease,MONDO,4429,skin meningioma
disease|MONDO|44299,disease,MONDO,44299,"myasthenic syndrome, congenital, 22"
disease|MONDO|4430,disease,MONDO,4430,penis mixed squamous cell carcinoma
disease|MONDO|44300,disease,MONDO,44300,familial adenomatous polyposis 4
disease|MONDO|44301,disease,MONDO,44301,"aortic aneurysm, familial thoracic 11, susceptibility to"
disease|MONDO|44302,disease,MONDO,44302,"congenital heart defects, dysmorphic facial features, and intellectual developmental disorder"
disease|MONDO|44303,disease,MONDO,44303,congenital heart defects and ectodermal dysplasia
disease|MONDO|44304,disease,MONDO,44304,hyperphenylalaninemia due to DNAJC12 deficiency
disease|MONDO|44305,disease,MONDO,44305,"ectodermal dysplasia 13, hair/tooth type"
disease|MONDO|44306,disease,MONDO,44306,"neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination"
disease|MONDO|44308,disease,MONDO,44308,bardet-biedl syndrome 21
disease|MONDO|44309,disease,MONDO,44309,Diamond-Blackfan anemia 16
disease|MONDO|4431,disease,MONDO,4431,hemarthrosis
disease|MONDO|44310,disease,MONDO,44310,Diamond-Blackfan anemia 17
disease|MONDO|44311,disease,MONDO,44311,"brachycephaly, trichomegaly, and developmental delay"
disease|MONDO|44312,disease,MONDO,44312,immunoskeletal dysplasia with neurodevelopmental abnormalities
disease|MONDO|44313,disease,MONDO,44313,"intellectual disability, autosomal recessive 60"
disease|MONDO|44314,disease,MONDO,44314,retinitis pigmentosa 78
disease|MONDO|44315,disease,MONDO,44315,craniosynostosis 7
disease|MONDO|44316,disease,MONDO,44316,"thrombocytopenia, anemia, and myelofibrosis"
disease|MONDO|44317,disease,MONDO,44317,premature ovarian failure 13
disease|MONDO|44318,disease,MONDO,44318,intellectual developmental disorder with gastrointestinal difficulties and high pain threshold
disease|MONDO|44319,disease,MONDO,44319,"intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies"
disease|MONDO|4432,disease,MONDO,4432,mature pericardial teratoma
disease|MONDO|44320,disease,MONDO,44320,retinitis pigmentosa 79
disease|MONDO|44321,disease,MONDO,44321,structural heart defects and renal anomalies syndrome
disease|MONDO|44322,disease,MONDO,44322,intellectual developmental disorder with neuropsychiatric features
disease|MONDO|44323,disease,MONDO,44323,Rahman syndrome
disease|MONDO|44324,disease,MONDO,44324,Al Kaissi syndrome
disease|MONDO|44325,disease,MONDO,44325,"Fanconi anemia, complementation group W"
disease|MONDO|44326,disease,MONDO,44326,developmental delay and seizures with or without movement abnormalities
disease|MONDO|44327,disease,MONDO,44327,polycystic liver disease 4 with or without kidney cysts
disease|MONDO|44328,disease,MONDO,44328,short-rib thoracic dysplasia 20 with polydactyly
disease|MONDO|44329,disease,MONDO,44329,"osteogenesis imperfecta, type 18"
disease|MONDO|4433,disease,MONDO,4433,papillary carcinoma of the penis
disease|MONDO|44330,disease,MONDO,44330,hyperekplexia 4
disease|MONDO|44331,disease,MONDO,44331,genetic transient congenital hypothyroidism
disease|MONDO|44332,disease,MONDO,44332,childhood-onset benign chorea with striatal involvement
disease|MONDO|44333,disease,MONDO,44333,alcohol-induced Wernicke-Korsakoff's syndrome
disease|MONDO|44334,disease,MONDO,44334,connective and soft tissue neoplasm
disease|MONDO|44335,disease,MONDO,44335,benign soft tissue neoplasm
disease|MONDO|44336,disease,MONDO,44336,colorectal signet ring cell carcinoma
disease|MONDO|44337,disease,MONDO,44337,stromal sarcoma
disease|MONDO|44338,disease,MONDO,44338,autoimmune primary ovarian failure
disease|MONDO|44339,disease,MONDO,44339,lumbar disc degenerative disorder
disease|MONDO|44342,disease,MONDO,44342,thoracic disc degenerative disorder
disease|MONDO|44343,disease,MONDO,44343,cervical disc degenerative disorder
disease|MONDO|44344,disease,MONDO,44344,Schistosoma japonicum infectious disease
disease|MONDO|44345,disease,MONDO,44345,Schistosoma mansoni infectious disease
disease|MONDO|44346,disease,MONDO,44346,echinococcus granulosus infectious disease
disease|MONDO|44347,disease,MONDO,44347,erythrocyte disease
disease|MONDO|44348,disease,MONDO,44348,hemoglobinopathy
disease|MONDO|44349,disease,MONDO,44349,acquired hemoglobinopathy
disease|MONDO|4435,disease,MONDO,4435,liver fibrosarcoma
disease|MONDO|44350,disease,MONDO,44350,"hyperparathyroidism, primary, caused by water clear cell hyperplasia"
disease|MONDO|44351,disease,MONDO,44351,Schistosoma intercalatum infectious disease
disease|MONDO|44354,disease,MONDO,44354,Rosai-Dorfman disease
disease|MONDO|44355,disease,MONDO,44355,isolated sternocostoclavicular hyperostosis
disease|MONDO|4436,disease,MONDO,4436,ovarian myxoid liposarcoma
disease|MONDO|4438,disease,MONDO,4438,sporadic breast cancer
disease|MONDO|4439,disease,MONDO,4439,periocular meningioma
disease|MONDO|4440,disease,MONDO,4440,pineal region meningioma
disease|MONDO|44406,disease,MONDO,44406,arthrogryposis-ectodermal dysplasia-other anomalies syndrome
disease|MONDO|4441,disease,MONDO,4441,childhood ovarian embryonal carcinoma
disease|MONDO|4442,disease,MONDO,4442,testis polyembryoma
disease|MONDO|4443,disease,MONDO,4443,chest wall parachordoma
disease|MONDO|4444,disease,MONDO,4444,bladder tubulo-cystic clear cell adenocarcinoma
disease|MONDO|4445,disease,MONDO,4445,bladder papillary clear cell adenocarcinoma
disease|MONDO|4446,disease,MONDO,4446,olfactory groove meningioma
disease|MONDO|4447,disease,MONDO,4447,pituitary stalk meningioma
disease|MONDO|4448,disease,MONDO,4448,frontal sinus inverted papilloma
disease|MONDO|4449,disease,MONDO,4449,intraductal breast myoepitheliosis
disease|MONDO|4450,disease,MONDO,4450,carotid artery occlusion
disease|MONDO|4451,disease,MONDO,4451,sarcomatous intrahepatic cholangiocarcinoma
disease|MONDO|4452,disease,MONDO,4452,childhood central nervous system germinoma
disease|MONDO|4453,disease,MONDO,4453,"testicular yolk sac tumor, myxomatous pattern"
disease|MONDO|4454,disease,MONDO,4454,cellular congenital mesoblastic nephroma
disease|MONDO|4455,disease,MONDO,4455,classic congenital mesoblastic nephroma
disease|MONDO|4456,disease,MONDO,4456,cocaine abuse
disease|MONDO|4457,disease,MONDO,4457,maxillary sinus Schneiderian papilloma
disease|MONDO|4458,disease,MONDO,4458,bladder mixed adenocarcinoma
disease|MONDO|4459,disease,MONDO,4459,bladder hepatoid adenocarcinoma
disease|MONDO|446,disease,MONDO,446,midface dysplasia
disease|MONDO|4460,disease,MONDO,4460,thyroid gland fetal adenoma
disease|MONDO|4461,disease,MONDO,4461,vaginal tubulovillous adenoma
disease|MONDO|44617,disease,MONDO,44617,X-linked keloid scarring-reduced joint mobility-increased optic cup-to-disc ratio syndrome
disease|MONDO|44618,disease,MONDO,44618,CLCN4-related X-linked intellectual disability syndrome
disease|MONDO|44619,disease,MONDO,44619,propylthiouracil embryofetopathy
disease|MONDO|4462,disease,MONDO,4462,extrahepatic bile duct cystadenoma
disease|MONDO|44621,disease,MONDO,44621,16p12.1p12.3 triplication syndrome
disease|MONDO|44622,disease,MONDO,44622,EMILIN-1-related connective tissue disease
disease|MONDO|44624,disease,MONDO,44624,pediatric collagenous gastritis
disease|MONDO|44625,disease,MONDO,44625,autosomal dominant charcot-marie-tooth disease type 2 due to DGAT2 mutation
disease|MONDO|44626,disease,MONDO,44626,female infertility due to oocyte meiotic arrest
disease|MONDO|44627,disease,MONDO,44627,acute macular neuroretinopathy
disease|MONDO|44628,disease,MONDO,44628,six2-related frontonasal dysplasia
disease|MONDO|44629,disease,MONDO,44629,congenital amyoplasia
disease|MONDO|4463,disease,MONDO,4463,cellular phase chronic idiopathic myelofibrosis
disease|MONDO|44631,disease,MONDO,44631,early-onset familial noncirrhotic portal hypertension
disease|MONDO|44632,disease,MONDO,44632,extracranial carotid artery aneurysm
disease|MONDO|44633,disease,MONDO,44633,idiopathic pleuroparenchymal fibroelastosis
disease|MONDO|44634,disease,MONDO,44634,retinitis pigmentosa-hearing loss-premature aging-short stature-facial dysmorphism syndrome
disease|MONDO|44635,disease,MONDO,44635,diaph1-related sensorineural hearing loss-thrombocytopenia syndrome
disease|MONDO|44637,disease,MONDO,44637,infantile-onset generalized dyskinesia with orofacial involvement
disease|MONDO|44638,disease,MONDO,44638,hypopharynx squamous cell carcinoma
disease|MONDO|4464,disease,MONDO,4464,nephrogenic adenoma of the urethra
disease|MONDO|44640,disease,MONDO,44640,charcot-marie-tooth disease type 2T
disease|MONDO|44641,disease,MONDO,44641,9q33.3q34.11 microdeletion syndrome
disease|MONDO|44642,disease,MONDO,44642,c11orf73-related autosomal recessive hypomyelinating leukodystrophy
disease|MONDO|44643,disease,MONDO,44643,congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome
disease|MONDO|44644,disease,MONDO,44644,congenital agenesis of the scrotum
disease|MONDO|44645,disease,MONDO,44645,familial monosomy 7 syndrome
disease|MONDO|44646,disease,MONDO,44646,early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome
disease|MONDO|44647,disease,MONDO,44647,kyphosis-lateral tongue atrophy-myofibrillar myopathy syndrome
disease|MONDO|44648,disease,MONDO,44648,kyphoscoliosis-lateral tongue atrophy-hereditary spastic paraplegia syndrome
disease|MONDO|44649,disease,MONDO,44649,omphalocele-diaphragmatic hernia-cardiovascular anomalies-radial ray defect syndrome
disease|MONDO|4465,disease,MONDO,4465,periampullary adenocarcinoma
disease|MONDO|44651,disease,MONDO,44651,early-onset progressive encephalopathy-spastic ataxia-distal spinal muscular atrophy syndrome
disease|MONDO|44652,disease,MONDO,44652,optic atrophy-peripheral neuropathy-developmental delay syndrome
disease|MONDO|44655,disease,MONDO,44655,c12orf65-related combined oxidative phosphorylation defect
disease|MONDO|44656,disease,MONDO,44656,epidermolytic nevus
disease|MONDO|44657,disease,MONDO,44657,MME-related autosomal dominant Charcot Marie Tooth disease type 2
disease|MONDO|4466,disease,MONDO,4466,neuronitis
disease|MONDO|44660,disease,MONDO,44660,menstrual cycle-dependent periodic fever
disease|MONDO|44663,disease,MONDO,44663,aquagenic palmoplantar keratoderma
disease|MONDO|4467,disease,MONDO,4467,mature gastric teratoma
disease|MONDO|44675,disease,MONDO,44675,LRP5-related primary osteoporosis
disease|MONDO|4468,disease,MONDO,4468,anal canal Paget disease
disease|MONDO|44682,disease,MONDO,44682,MYBPC1-related autosomal recessive non-lethal arthrogryposis multiplex congenita syndrome
disease|MONDO|44683,disease,MONDO,44683,limbic encephalitis with neurexin-3 antibodies
disease|MONDO|44684,disease,MONDO,44684,tuberculous meningitis
disease|MONDO|44685,disease,MONDO,44685,autoimmune/inflammatory optic neuropathy
disease|MONDO|44687,disease,MONDO,44687,chronic relapsing inflammatory optic neuropathy
disease|MONDO|44688,disease,MONDO,44688,isolated optic neuritis
disease|MONDO|44689,disease,MONDO,44689,recurrent idiopathic neuroretinitis
disease|MONDO|4469,disease,MONDO,4469,pseudovascular skin squamous cell carcinoma
disease|MONDO|44690,disease,MONDO,44690,optic perineuritis
disease|MONDO|44696,disease,MONDO,44696,early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome
disease|MONDO|44699,disease,MONDO,44699,SIN3A-related intellectual disability syndrome
disease|MONDO|447,disease,MONDO,447,autosomal dominant polycystic liver disease
disease|MONDO|44700,disease,MONDO,44700,SIN3A-related intellectual disability syndrome due to a point mutation
disease|MONDO|44701,disease,MONDO,44701,childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder
disease|MONDO|44702,disease,MONDO,44702,X-linked external auditory canal atresia-dilated internal auditory canal-facial dysmorphism syndrome
disease|MONDO|44704,disease,MONDO,44704,oropharynx squamous cell carcinoma
disease|MONDO|44705,disease,MONDO,44705,paranasal sinus squamous cell carcinoma
disease|MONDO|44709,disease,MONDO,44709,cochleovestibular dysplasia
disease|MONDO|4471,disease,MONDO,4471,bacterial arthritis
disease|MONDO|44710,disease,MONDO,44710,lip and oral cavity squamous cell carcinoma
disease|MONDO|44714,disease,MONDO,44714,mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome
disease|MONDO|44715,disease,MONDO,44715,metopic ridging-ptosis-facial dysmorphism syndrome
disease|MONDO|44717,disease,MONDO,44717,4q25 proximal deletion syndrome
disease|MONDO|44718,disease,MONDO,44718,alkaline ceramidase 3 deficiency
disease|MONDO|44719,disease,MONDO,44719,erythema multiforme major
disease|MONDO|4472,disease,MONDO,4472,breast columnar cell mucinous carcinoma
disease|MONDO|44720,disease,MONDO,44720,cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome
disease|MONDO|44721,disease,MONDO,44721,severe combined immunodeficiency due to LAT deficiency
disease|MONDO|44723,disease,MONDO,44723,3-methylglutaconic aciduria type 8
disease|MONDO|44724,disease,MONDO,44724,3-methylglutaconic aciduria type 9
disease|MONDO|44725,disease,MONDO,44725,combined immunodeficiency due to GINS1 deficiency
disease|MONDO|44726,disease,MONDO,44726,psychomotor regression-oculomotor apraxia-movement disorder-nephropathy syndrome
disease|MONDO|44727,disease,MONDO,44727,pancreatic carcinoma with mixed differentiation
disease|MONDO|4473,disease,MONDO,4473,epiglottis cancer
disease|MONDO|44737,disease,MONDO,44737,autosomal recessive complex spastic paraplegia due to kennedy pathway dysfunction
disease|MONDO|44738,disease,MONDO,44738,Gabriele de Vries syndrome
disease|MONDO|44739,disease,MONDO,44739,Stevens-Johnson syndrome/toxic epidermal necrolysis overlap syndrome
disease|MONDO|4474,disease,MONDO,4474,gallbladder lymphoma
disease|MONDO|44740,disease,MONDO,44740,salivary gland squamous cell carcinoma
disease|MONDO|44742,disease,MONDO,44742,autosomal recessive epidermolytic ichthyosis
disease|MONDO|44743,disease,MONDO,44743,major salivary gland cancer
disease|MONDO|44744,disease,MONDO,44744,prekallikrein deficiency
disease|MONDO|44745,disease,MONDO,44745,nervous system injury
disease|MONDO|44746,disease,MONDO,44746,zoonotic bacterial infection
disease|MONDO|44747,disease,MONDO,44747,human anaplasmosis
disease|MONDO|44748,disease,MONDO,44748,anaplasmosis in cattle
disease|MONDO|44749,disease,MONDO,44749,X-linked congenital stationary night blindness
disease|MONDO|4475,disease,MONDO,4475,thymus clear cell carcinoma
disease|MONDO|44750,disease,MONDO,44750,lassa virus infectious disease
disease|MONDO|44751,disease,MONDO,44751,chronic diarrheal disease
disease|MONDO|44753,disease,MONDO,44753,lumbar spinal stenosis
disease|MONDO|44762,disease,MONDO,44762,diarrheal disease secondary to increased bowel motility
disease|MONDO|44763,disease,MONDO,44763,diarrheal disease secondary to decreased bowel motility
disease|MONDO|44764,disease,MONDO,44764,benign choroid plexus neoplasm
disease|MONDO|44765,disease,MONDO,44765,steroid-resistant nephrotic syndrome
disease|MONDO|44767,disease,MONDO,44767,childhood adrenal gland pheochromocytoma
disease|MONDO|44768,disease,MONDO,44768,vagus nerve paraganglioma
disease|MONDO|4477,disease,MONDO,4477,adrenal gland ganglioneuroblastoma
disease|MONDO|44776,disease,MONDO,44776,premature ovarian failure 10
disease|MONDO|44777,disease,MONDO,44777,premature ovarian failure 14
disease|MONDO|44778,disease,MONDO,44778,nodular lymphocyte predominant Hodgkin lymphoma
disease|MONDO|4478,disease,MONDO,4478,pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma
disease|MONDO|44781,disease,MONDO,44781,nephrotic syndrome of childhood - steroid sensitive
disease|MONDO|44782,disease,MONDO,44782,esophageal ulcer
disease|MONDO|44783,disease,MONDO,44783,solid papillary breast carcinoma
disease|MONDO|44784,disease,MONDO,44784,myxoma
disease|MONDO|44785,disease,MONDO,44785,desmoplastic melanoma
disease|MONDO|44786,disease,MONDO,44786,solid pseudopapillary neoplasm of the pancreas
disease|MONDO|44787,disease,MONDO,44787,nasal cavity and paranasal sinus squamous cell carcinoma
disease|MONDO|44788,disease,MONDO,44788,perihilar intrahepatic cholangiocarcinoma
disease|MONDO|44789,disease,MONDO,44789,digital papillary eccrine carcinoma
disease|MONDO|4479,disease,MONDO,4479,malignant childhood germ cell neoplasm
disease|MONDO|44791,disease,MONDO,44791,combined hepatocellular carcinoma and cholangiocarcinoma
disease|MONDO|44792,disease,MONDO,44792,large congenital melanocytic nevus
disease|MONDO|44793,disease,MONDO,44793,spitz nevus
disease|MONDO|44794,disease,MONDO,44794,benign melanocytic skin nevus
disease|MONDO|44795,disease,MONDO,44795,epithelioid cell nevus
